Amount,TransactionType,CustomerAge,AccountBalance,Location,DeviceUsed,CardType,PreviousFraudHistory,MultiDeviceUsed,TransactionSpeed,MerchantRisk,RepeatedTransactions,InternationalTransaction,Fraudulent
5881.815915013361,Wire Transfer,52,33939.08471184234,Canada,Desktop,Prepaid,0,0,2.1971135626537244,Medium,0,0,1
192.0360382589818,Online,60,16362.51539529085,UK,Mobile,Prepaid,0,0,3.101104379135426,High,0,0,1
2584.2520562270247,ATM,35,22313.112590494933,France,Mobile,Credit,0,1,3.109111436619465,Low,0,0,1
1930.9672978986207,ATM,61,743.4487172759851,Canada,Mobile,Credit,0,0,2.181684672392465,Medium,0,0,1
6458.268236112606,POS,73,40025.75622992417,Germany,Desktop,Debit,0,1,1.4572915720688682,Medium,0,0,1
681.8865805340049,POS,57,43257.46673856857,India,Tablet,Debit,0,1,3.3673968075769034,Medium,0,0,0
2593.6221405315077,Online,33,34510.3332510401,Germany,Mobile,Credit,0,1,1.6239170828803793,Low,0,0,1
9848.563577633722,Wire Transfer,60,42139.36230569646,UK,Desktop,Credit,0,1,4.57907665874401,High,0,0,1
2314.391419060409,ATM,76,14002.660280827822,UK,Tablet,Prepaid,0,0,4.057760507860846,Medium,0,0,1
8098.653612296234,Wire Transfer,61,6102.178101490636,India,Tablet,Debit,0,0,3.956040438265385,Medium,0,0,0
4837.488437995597,Online,69,12318.566657381363,Canada,Tablet,Debit,0,0,0.2743072934667948,Low,0,0,0
1743.22554304667,Online,45,24747.127095098444,UK,Tablet,Prepaid,0,1,2.882223922152712,Low,0,0,0
1801.7665427895172,Online,38,6564.343554131963,France,Desktop,Credit,0,1,3.747771465268008,High,0,0,0
4345.869517360501,Online,22,3355.423076317582,India,Desktop,Debit,0,0,0.402178749812117,High,0,0,0
6363.187524565647,Online,60,3902.4764199946,Germany,Tablet,Debit,0,0,0.766368889095652,High,0,0,1
86.56368616576103,POS,72,34663.721370435924,India,Tablet,Prepaid,1,0,0.1212754460286364,Low,0,0,1
5004.590329728237,POS,31,34608.98667718711,Canada,Tablet,Debit,1,0,3.4016107535476414,Low,0,0,0
2823.344260635261,Online,23,41864.06368495292,India,Mobile,Prepaid,1,0,1.5664548876335278,High,0,0,0
692.8484710964866,POS,45,21432.39203893576,USA,Desktop,Prepaid,1,0,3.04762813597858,High,0,0,0
3399.659620422579,Wire Transfer,20,40474.92107807806,France,Mobile,Debit,0,0,1.5934814573249934,Low,0,1,0
6071.08331336473,ATM,66,37795.89573125688,India,Desktop,Debit,0,0,4.453672992717882,Medium,0,0,1
7537.186385489372,ATM,39,41063.75886430847,Germany,Mobile,Credit,0,0,1.9473891296104269,High,0,0,0
8849.702625783084,ATM,33,46474.521138373326,Mexico,Desktop,Credit,1,0,2.921096392013407,High,0,0,0
9398.922914898616,ATM,64,27447.58706789136,India,Desktop,Debit,1,1,3.1152750563645397,Low,1,0,1
7053.358654472391,Online,53,7642.515197525296,USA,Mobile,Debit,0,0,2.178150406891836,Low,0,1,0
8286.40830149668,Wire Transfer,24,35306.11392459285,UK,Desktop,Debit,0,0,0.4512853134476163,Medium,0,0,1
2101.399740133736,ATM,49,3250.274470540315,USA,Mobile,Debit,1,0,3.6413434370037887,Medium,0,0,1
376.8464113832032,Online,56,736.1945930665747,India,Desktop,Prepaid,0,0,1.8529292926628973,Low,0,0,1
8410.678016925043,ATM,75,29110.045037864373,Germany,Tablet,Credit,0,0,3.413756250577133,High,0,0,0
3928.518010546326,Online,50,49182.12655164058,Mexico,Mobile,Debit,0,0,3.536515679394576,High,0,1,1
770.5472863080988,Online,48,21371.14011847182,Mexico,Mobile,Credit,0,0,1.478270608691754,Low,1,0,1
4891.545472142611,POS,28,30756.329127515583,Canada,Mobile,Debit,1,1,4.2508628497825445,High,0,0,1
253.7638077498148,POS,75,20525.832018127527,USA,Mobile,Debit,0,0,0.5631104903849228,High,0,1,1
7753.576905377535,ATM,67,6165.290266071238,India,Tablet,Prepaid,1,0,3.8490968369828416,High,0,0,1
3984.678373144098,POS,38,10314.590753618177,India,Tablet,Prepaid,0,0,0.5317831653145169,Low,0,0,0
8860.91770487951,Wire Transfer,24,32177.72334782096,France,Mobile,Credit,0,0,1.1919389652511918,High,1,0,1
2134.3173199472503,Wire Transfer,36,37022.65611917949,India,Mobile,Credit,0,1,3.742595925763433,High,0,0,1
4933.717198629992,Wire Transfer,49,29329.47002772447,UK,Mobile,Prepaid,0,0,4.792218518057084,Low,0,0,1
7692.1842776533,POS,27,10609.019128343669,USA,Desktop,Debit,0,1,0.9395238421712726,High,0,0,1
5154.906540500134,ATM,19,9338.865331803505,Germany,Mobile,Debit,0,1,2.313674750907913,High,0,1,0
5511.127160614107,Wire Transfer,79,39049.79905140862,USA,Desktop,Debit,0,1,4.290671381862548,High,0,1,0
3712.71504919824,Online,77,43237.79478019246,Mexico,Tablet,Prepaid,0,0,3.977031751286879,High,0,1,1
2194.9109052325966,POS,67,31.973043026745085,USA,Desktop,Prepaid,0,0,4.123646450114736,High,0,0,0
3498.603650380482,ATM,48,30186.335876756544,France,Desktop,Debit,0,0,0.7494038390242221,Low,0,0,1
5805.061216299734,Wire Transfer,32,39181.91510739183,UK,Tablet,Credit,0,0,1.1626811065965932,Low,0,0,1
5703.197951864452,ATM,45,33752.331114495995,Germany,Tablet,Prepaid,0,0,0.1621144460366044,Low,0,0,1
5177.517873851678,ATM,77,18836.93726654773,Germany,Mobile,Credit,1,1,4.992521989824761,Low,0,1,1
4125.461369390679,Online,18,22965.9252549316,Mexico,Desktop,Credit,1,1,0.1171916728900725,Medium,1,0,0
2512.174308937065,Online,72,41179.4912085315,Germany,Tablet,Debit,1,0,4.787758914039141,Medium,1,1,0
4893.5773367666325,Wire Transfer,67,8705.46237666175,Canada,Mobile,Prepaid,0,0,2.723996257700718,Low,0,0,1
8501.093711727022,Wire Transfer,46,6973.273183259077,UK,Desktop,Credit,0,0,4.999463766693824,Low,0,0,0
6727.880375270038,POS,23,27673.07359624676,Mexico,Tablet,Debit,0,0,1.4174046087523906,Low,1,0,0
8169.626870391304,Wire Transfer,30,11831.837031676328,UK,Mobile,Credit,0,0,0.4130872081367822,Low,0,0,1
1206.4236968743196,Wire Transfer,48,36567.6985888689,Canada,Tablet,Debit,0,1,4.844359761251241,Medium,0,0,1
222.48141439536752,Online,43,37121.02559356991,Canada,Tablet,Prepaid,0,0,0.7687102060632387,High,0,0,1
2132.348299182775,Wire Transfer,77,9365.954635568758,Canada,Desktop,Debit,0,0,4.253772719298186,High,0,0,0
9289.3069029572,Wire Transfer,34,7039.995610484523,UK,Desktop,Credit,0,1,0.778628362321781,Low,0,0,0
3587.815768126153,ATM,48,45589.81993791914,India,Desktop,Credit,1,0,4.245731670589685,Low,0,0,0
8076.327150088985,ATM,72,42555.54129237773,USA,Mobile,Credit,0,0,4.765810645834085,Medium,1,0,1
1666.0876562311248,ATM,70,41787.11226123264,France,Mobile,Prepaid,0,0,2.47630784970164,Medium,0,0,1
3553.7382817348243,ATM,60,9522.507780375943,Canada,Tablet,Prepaid,1,0,0.9268101029171064,Low,0,0,0
263.23255659674544,POS,76,44417.568852377095,UK,Desktop,Prepaid,0,1,2.4331549523731693,High,1,0,0
3815.7089317845152,POS,26,4140.213735727289,Canada,Desktop,Debit,0,0,1.8644367762702267,High,1,0,0
3578.351416590518,ATM,74,33982.04774998365,Canada,Tablet,Prepaid,0,1,2.1582393856353304,Low,0,0,0
9429.667942086066,Wire Transfer,37,25115.0858830871,India,Desktop,Prepaid,0,1,0.4312499532676125,High,0,0,1
9938.545405107983,ATM,72,31295.01164619961,Canada,Tablet,Prepaid,0,0,1.237900610669366,Medium,0,0,1
9983.491638815569,Online,73,39314.115364511264,India,Mobile,Prepaid,0,0,2.2702332819495656,High,1,0,1
5698.079838211005,Online,33,39964.50029521073,Canada,Tablet,Credit,1,0,4.36235880180321,Low,0,1,1
2586.8368608744045,POS,20,46066.14835484067,USA,Tablet,Credit,1,0,2.039541782724697,Medium,0,0,1
1705.881471824532,ATM,75,11148.724400499104,Germany,Desktop,Debit,0,0,2.9388341346950035,Medium,1,0,1
7438.503222603832,ATM,45,23863.881626661765,Germany,Mobile,Prepaid,0,0,3.568187073184589,Low,0,0,1
4188.247932543282,Wire Transfer,74,24777.784518796496,India,Mobile,Credit,0,0,1.1333333325523436,High,1,0,1
1686.467810503826,Wire Transfer,30,6362.573989197789,USA,Tablet,Prepaid,1,1,0.358185045212378,Low,0,0,0
7797.371847226394,POS,47,7574.135832694267,Germany,Mobile,Credit,0,0,2.0702520996827745,High,0,0,0
7381.794759606713,ATM,30,34811.52967620719,France,Mobile,Credit,1,0,2.8601350496280507,High,1,0,0
3163.1171641958663,POS,79,41470.674862415945,India,Tablet,Credit,0,0,1.7591270356126965,High,1,0,1
8190.50401249951,POS,70,32288.24753464684,Canada,Mobile,Credit,0,0,1.549964912588037,Medium,0,0,0
8084.59943005062,Online,21,36241.56867621544,Mexico,Tablet,Debit,0,0,4.172021205937583,High,0,0,0
6156.827270447322,Online,18,48473.64102135941,France,Mobile,Debit,0,0,3.0933668806933365,High,0,0,1
3857.126308733233,POS,51,1896.915646796776,India,Desktop,Debit,0,0,4.89887732892754,Medium,0,0,1
9731.03721114386,ATM,33,15462.42588125707,UK,Mobile,Credit,0,0,1.680015555213013,Medium,0,0,0
4601.244731564095,ATM,26,22703.10023616904,Canada,Tablet,Prepaid,0,0,0.9115944520502052,High,0,0,0
3925.186523809651,ATM,33,6317.245101410002,Canada,Desktop,Credit,1,1,2.269288701215032,Low,1,0,0
5340.689441801515,ATM,62,26417.6061275618,Canada,Tablet,Prepaid,0,0,2.289924914065816,High,0,0,1
3186.85471496892,Wire Transfer,29,48098.88273670629,Canada,Desktop,Debit,0,0,1.7983215233921472,Medium,1,0,1
4013.0346266763217,POS,18,49129.62360052939,France,Desktop,Debit,1,0,0.977626971916218,High,0,0,0
1957.8022470038893,Wire Transfer,60,36314.323200906016,Germany,Desktop,Credit,0,0,1.9865145437150105,Medium,0,0,0
2142.9785494436123,ATM,50,42218.27456065482,France,Tablet,Credit,0,1,2.413671624972792,High,0,0,1
7754.688077831143,POS,71,13159.625209004464,USA,Desktop,Prepaid,1,0,0.8904601932295835,High,0,1,0
4380.374471017053,POS,21,19622.242427128524,Germany,Tablet,Credit,0,1,1.130030930388807,Medium,1,0,1
1817.9597575678029,Wire Transfer,27,21538.05791808676,Mexico,Mobile,Credit,0,0,4.649212792787554,Medium,0,0,1
5360.182610647929,ATM,19,27155.91525986293,UK,Tablet,Prepaid,1,0,2.617193856442024,High,1,0,0
8685.41114422987,Wire Transfer,40,7958.236904432697,India,Mobile,Prepaid,1,0,0.3673466544825257,High,0,0,0
7674.211006421958,POS,64,18227.09850444433,India,Tablet,Credit,0,1,4.929380420319356,Medium,0,0,1
375.13118180246784,POS,71,24037.04562048613,India,Tablet,Debit,0,0,2.3487325640798096,Medium,0,0,1
9338.156735784683,ATM,71,5187.471228767582,Mexico,Desktop,Credit,1,0,1.601599590854674,Medium,0,0,0
8669.035841514942,POS,73,34083.78241795368,Germany,Mobile,Debit,1,1,3.4339429928644294,Medium,0,0,1
3462.3400628494223,POS,41,35156.92716437404,Canada,Tablet,Prepaid,0,0,3.316802334970712,Medium,1,0,0
2300.2214383740884,ATM,50,27838.435994874533,UK,Mobile,Debit,0,1,0.4350363847256258,Medium,0,0,1
9384.021163642168,Wire Transfer,57,47358.45958528798,Germany,Tablet,Debit,0,1,4.142238868568828,Medium,0,0,1
7733.687320447529,Wire Transfer,65,30033.36338528028,USA,Desktop,Credit,0,1,3.349316915169496,Medium,0,0,1
7678.000608894004,ATM,28,36707.50282281773,Germany,Desktop,Prepaid,0,0,0.8512108897871842,High,0,0,1
6963.837817054721,Wire Transfer,47,12090.97411602909,Germany,Mobile,Debit,0,0,2.8752190120421317,High,0,0,0
1778.334737924701,Online,74,5200.6227142540165,Germany,Tablet,Prepaid,1,0,0.117185043872403,High,0,0,1
8059.088111425497,Online,24,22547.21610881136,UK,Desktop,Debit,0,0,1.1201156581128346,Low,0,0,0
7612.629669520559,ATM,23,7417.393145948626,Mexico,Mobile,Prepaid,0,0,4.650910710652358,High,0,0,1
3928.255756401066,Wire Transfer,31,11459.261971559836,Germany,Tablet,Debit,1,0,2.8671721024861685,Medium,0,0,0
9536.789752218598,ATM,53,12453.84160857959,USA,Mobile,Credit,0,0,3.85764273482056,Low,1,0,0
1572.8060562841497,ATM,19,48462.45694112544,Germany,Desktop,Prepaid,0,0,0.7495809404270249,High,0,0,1
7377.637468616386,Wire Transfer,44,21680.301670476754,Germany,Desktop,Debit,0,0,1.207993623236123,High,0,0,1
191.05917004684,ATM,30,27748.76674262741,India,Tablet,Debit,0,0,4.309101386422515,High,0,0,0
5118.310564620769,POS,78,32637.98779880627,India,Desktop,Credit,0,1,2.101592692441579,Low,0,0,1
6081.443701304698,POS,62,4738.544579600978,USA,Desktop,Prepaid,0,0,3.8845170634548927,Medium,0,0,1
7725.460733439037,Wire Transfer,77,20257.883600847043,France,Tablet,Debit,1,0,0.6330157781398074,High,0,0,1
9085.26117327496,Wire Transfer,24,8463.583866963914,India,Desktop,Credit,0,0,3.661375162733123,Medium,0,0,0
5566.345019373816,Wire Transfer,63,18498.324720293476,UK,Desktop,Prepaid,0,0,4.986757802613576,Low,0,0,0
6102.02948786569,Online,40,44382.90318802641,USA,Desktop,Prepaid,0,0,4.609289969240454,Medium,0,0,0
7096.11507644137,ATM,68,48010.31035932366,UK,Desktop,Debit,1,0,3.973360715450484,High,0,0,1
4613.17989264693,Wire Transfer,68,42336.099519836665,UK,Desktop,Prepaid,0,0,0.9431529643130304,High,1,0,1
2938.5458253075226,Wire Transfer,69,35214.213493963776,UK,Desktop,Debit,1,0,0.2412100381902311,Low,0,0,1
2741.3366485877555,ATM,18,33309.64801332156,Germany,Tablet,Credit,0,0,0.9499662319579212,Medium,0,0,1
1836.3057515068667,Online,57,47893.4279938788,Canada,Desktop,Debit,0,1,0.7303123423050972,Medium,0,0,0
3625.580708470271,ATM,36,32590.005169053355,USA,Desktop,Prepaid,0,0,3.91119713122988,High,0,0,1
9292.103804954471,Wire Transfer,33,49870.74663087126,India,Desktop,Debit,0,0,2.245693768163887,Medium,1,0,0
8159.296352454948,Wire Transfer,77,28612.169798422565,France,Mobile,Prepaid,1,0,3.734496739164877,High,0,0,0
6915.554171222033,Online,23,27549.764167262707,Mexico,Tablet,Debit,0,0,1.9950800470449903,Medium,0,0,0
7835.146849730916,Online,74,3719.784288209244,India,Tablet,Debit,0,0,3.356411907903645,High,0,0,0
6232.675853431812,Online,70,42754.433195301805,India,Mobile,Credit,0,0,2.2960125552386645,Low,0,0,1
8825.339520389314,Wire Transfer,34,8781.239066441909,Germany,Desktop,Debit,0,0,3.366730237145396,Low,1,0,1
7407.356558215656,Wire Transfer,31,43704.33562637185,India,Tablet,Prepaid,0,1,3.548890703679534,Medium,0,0,1
9635.164675268532,POS,23,26894.554149250587,Germany,Tablet,Prepaid,0,0,4.840046039795819,High,0,0,0
3378.6936899018638,ATM,73,39021.98199555887,UK,Mobile,Prepaid,0,0,0.8157141631842072,Medium,0,0,0
9287.019315532789,ATM,65,21602.551375202373,Mexico,Tablet,Debit,0,1,2.959924163864556,High,0,0,0
2697.2441103066258,POS,57,35950.85772559674,India,Desktop,Debit,0,0,1.6822068247544002,Low,0,1,1
8400.214415638537,Wire Transfer,68,41122.554548503314,Canada,Desktop,Prepaid,0,0,4.687490996685696,Medium,0,0,1
6889.429976785677,Wire Transfer,69,46702.99100422431,USA,Tablet,Prepaid,1,1,0.5239939198491196,High,0,0,0
3309.5438283458234,Online,23,24696.13227247728,USA,Mobile,Credit,0,0,2.8082586289662945,Medium,0,0,0
6204.52683172585,Wire Transfer,66,38598.221717494176,USA,Tablet,Credit,0,0,2.4578877166344486,High,0,0,1
2219.882323777826,Online,49,23529.590790089183,UK,Desktop,Prepaid,0,0,4.670234001672368,High,0,0,1
4375.588897799553,Wire Transfer,45,45363.28564074088,Mexico,Desktop,Credit,0,1,4.560140769752207,High,0,0,1
555.7978558097133,POS,65,5907.777497222716,France,Tablet,Credit,0,0,1.3363803702610406,High,0,0,1
8179.675445270881,Wire Transfer,72,5877.6630812719,Canada,Desktop,Prepaid,0,1,3.7521605756993406,Low,0,0,1
3006.191923954777,Online,51,43989.90286559598,Mexico,Tablet,Debit,0,0,2.6990442388944667,Low,0,1,1
2605.437774830956,POS,74,28511.89822885241,India,Desktop,Prepaid,0,0,3.6016835170130657,High,0,0,1
5828.402355490392,Wire Transfer,35,6516.418229484616,Mexico,Desktop,Prepaid,0,0,4.395333961489068,Medium,0,0,1
8450.304356584851,POS,68,8410.6801167105,Germany,Tablet,Debit,1,0,2.351967263665142,Medium,0,0,1
9385.436760559403,Wire Transfer,62,16845.69182957302,Germany,Desktop,Credit,0,0,2.051335149764289,Low,0,0,0
5572.281260172597,Online,59,19458.02313429728,Germany,Desktop,Debit,0,0,1.145595872342232,Medium,0,0,0
6969.5417305301535,ATM,20,21792.0184436363,France,Mobile,Credit,0,1,0.6579933987621457,Low,0,0,1
8146.540141063469,Wire Transfer,43,23048.602612782444,Germany,Desktop,Prepaid,1,0,2.564353150417685,Medium,0,0,1
8719.716842174868,POS,18,25100.631219987525,France,Tablet,Debit,0,0,0.7515336353180572,High,0,0,1
4778.730477242789,POS,33,26049.22712542003,UK,Desktop,Credit,0,0,1.6942141713493182,High,0,0,0
5699.702397875366,POS,48,26348.15329127458,India,Tablet,Prepaid,0,0,0.6608580960310372,Low,0,0,1
7947.837004214901,ATM,52,410.0354713822807,USA,Mobile,Prepaid,0,0,1.7474461209520558,Low,0,0,1
9884.325729695176,ATM,41,23364.79015125397,Canada,Mobile,Debit,0,0,1.6493261988081007,High,1,0,0
2165.2493849727766,ATM,31,27261.95873638093,France,Mobile,Credit,0,0,3.1661641157322675,Medium,0,0,1
6974.665284458425,ATM,71,24202.29379801896,France,Mobile,Prepaid,0,0,4.481519968331215,Medium,0,0,0
8618.29212883558,Wire Transfer,43,27362.30210501436,Germany,Mobile,Credit,0,0,4.829563185637227,Low,0,0,1
6598.464756696758,POS,79,49045.8864089416,Mexico,Tablet,Prepaid,0,1,4.741185184149024,High,0,0,0
662.9098445814343,Wire Transfer,41,47827.698366642566,USA,Desktop,Debit,0,0,4.643245081444167,Low,0,1,1
8957.791028411599,ATM,68,2767.0999275226427,France,Tablet,Debit,0,1,2.5797099222389805,Medium,0,0,0
7429.638146787811,Online,71,29468.818632405862,Canada,Mobile,Prepaid,0,0,2.760659686759644,Low,0,0,1
1101.549460993118,ATM,35,26688.497121601205,Mexico,Tablet,Debit,1,0,1.2701143478615324,Low,0,1,1
1222.6355448300646,ATM,23,44792.71285042652,USA,Tablet,Debit,1,1,1.5406453927540154,Low,0,0,1
8288.802748341885,ATM,49,46023.098922260026,USA,Tablet,Prepaid,1,0,1.3898619799708098,High,0,0,0
1751.9206257598646,POS,33,9213.253808537189,Canada,Tablet,Debit,0,0,0.6087258657553892,Low,0,0,1
2415.630122571001,Online,29,31898.96886966083,Germany,Desktop,Prepaid,0,0,0.4872682924657501,Low,0,0,0
1497.3916228211224,Online,53,41886.93797588819,USA,Desktop,Debit,0,0,2.47231368717164,Low,0,0,1
6628.59762069628,ATM,67,778.1273129358002,India,Tablet,Prepaid,0,1,1.810202878709104,Medium,0,0,1
413.10476032840006,POS,32,33078.22840867027,Canada,Tablet,Debit,0,0,1.047001883977287,Low,0,0,0
4083.702563717565,ATM,51,41349.73049525002,Germany,Mobile,Prepaid,1,0,3.2510089077644864,Medium,0,0,0
4283.453606021265,POS,25,2380.761378527585,UK,Mobile,Credit,0,0,2.003540975902081,Medium,0,0,1
301.405938816192,ATM,38,14620.145036334852,India,Tablet,Prepaid,0,0,3.75585358385482,High,0,0,1
3808.154231670712,ATM,62,16755.4930018472,UK,Desktop,Debit,0,0,2.613218099178705,High,0,0,1
3458.779196588904,ATM,39,5997.810387409597,India,Mobile,Prepaid,1,1,0.1659911048651029,Low,0,0,1
3086.220116495997,POS,19,46789.84204477264,Canada,Desktop,Prepaid,0,1,1.9045134149490752,High,0,0,1
319.24835128424183,Wire Transfer,71,15550.516924463003,Germany,Desktop,Debit,0,0,0.5359061255296829,Low,0,0,1
962.6556035173056,POS,66,12218.361426385338,Germany,Tablet,Debit,0,0,0.9879127404619842,Low,1,0,0
93.1162228496482,Wire Transfer,41,17563.918622557085,Mexico,Mobile,Prepaid,0,1,0.4979578315975113,Medium,0,0,0
6720.371503848167,Wire Transfer,35,43783.13119547568,Mexico,Mobile,Prepaid,0,1,3.053357132740642,Low,0,0,0
948.8795790102812,ATM,19,22403.75757908172,Germany,Mobile,Debit,1,1,3.00201919540782,High,1,1,1
7600.6383476996,ATM,18,43125.99031133456,USA,Desktop,Prepaid,0,1,2.7874983566791807,High,0,0,0
1788.5793090288169,POS,23,20722.396751773977,Canada,Desktop,Credit,0,1,1.6922884564623586,High,0,0,1
192.1435009368527,Online,56,13289.971096433628,India,Desktop,Credit,1,0,0.8956322636675834,Medium,1,0,1
73.79485845116747,Wire Transfer,21,48548.76649300301,Germany,Mobile,Prepaid,0,1,0.3448614693698629,Low,0,0,1
1292.658951646711,POS,47,20802.545256838468,Mexico,Tablet,Debit,0,0,2.3035552099300185,Low,0,0,1
2760.129252384083,Wire Transfer,30,46218.60231799817,USA,Mobile,Credit,0,0,3.13985066229066,Medium,0,1,0
4916.04633653782,POS,35,6056.4013498876575,UK,Mobile,Debit,1,0,2.7130944991767816,Low,0,0,0
1408.8407345576436,ATM,28,40577.35031673664,Germany,Tablet,Credit,0,0,1.806970577702795,Medium,0,0,1
3720.957953617524,POS,28,19084.4152874498,UK,Mobile,Prepaid,0,1,4.541887089584294,Low,0,1,0
3827.413709655132,ATM,73,33674.49057565917,Canada,Mobile,Credit,0,1,3.491625129235405,Medium,0,0,0
3976.1802619595446,ATM,19,43940.04790429632,France,Tablet,Debit,0,1,3.7498448674940494,High,0,0,1
1761.9590734482615,Wire Transfer,29,4708.48491236186,UK,Tablet,Prepaid,0,0,1.801340512989576,Low,0,1,1
8486.233026318583,POS,37,27149.420187320276,USA,Desktop,Debit,0,1,1.0599163930615592,Low,0,1,0
2881.7420323235287,Wire Transfer,67,33895.547292313335,UK,Desktop,Credit,0,0,4.266738435590655,High,1,1,0
9969.52467994258,Online,38,13400.586604303766,Germany,Mobile,Debit,0,0,4.693497947626758,Medium,1,0,0
203.08303286683437,POS,44,15464.6531861515,USA,Mobile,Prepaid,0,0,0.5711923477915174,Medium,0,0,1
4492.449289999081,POS,31,36210.491540668,USA,Mobile,Prepaid,1,0,0.4016955658712542,Low,0,1,1
5420.92580446206,ATM,59,4604.871389526155,Mexico,Tablet,Debit,0,0,2.4721380121332563,Medium,1,0,1
9971.273756575534,Wire Transfer,49,23754.63342436809,Mexico,Desktop,Credit,1,0,4.50084168628407,Medium,0,0,1
7097.294257693408,Online,46,28107.222725428783,France,Tablet,Debit,0,1,4.620526313256787,Low,0,0,0
1557.703858322992,Wire Transfer,46,2416.945208904647,Mexico,Desktop,Prepaid,0,0,2.666792677892483,High,1,0,0
6047.549603950563,Wire Transfer,21,22939.49326451789,UK,Desktop,Debit,0,0,4.845785921820787,High,0,0,0
42.15045340674403,ATM,51,4248.491871612464,UK,Mobile,Prepaid,1,0,3.5066586258004557,Low,0,0,1
8566.33351347134,Wire Transfer,20,49499.03074945904,UK,Tablet,Credit,0,0,4.939452263061107,High,0,0,1
906.6974105959698,ATM,78,22763.217368759124,India,Tablet,Debit,0,1,1.9716404215922227,Low,0,0,0
3259.65327743386,Online,68,9515.15551356149,Mexico,Tablet,Prepaid,0,1,3.8074312291202497,Medium,0,0,0
7834.1521488532735,Online,19,38253.42871885186,Mexico,Desktop,Credit,0,0,0.4475448076904605,High,0,0,1
2431.113414416256,ATM,31,9650.606699294627,Mexico,Mobile,Credit,0,1,2.769363847169908,Medium,1,0,0
1251.7292626205915,Wire Transfer,24,20540.463118717074,USA,Desktop,Prepaid,1,0,0.2618731524313089,High,0,0,1
1264.246645478907,Wire Transfer,19,19477.65678130476,Mexico,Desktop,Prepaid,0,0,0.2076857950800315,Medium,0,0,1
7805.957474474094,Wire Transfer,72,7927.798414583103,Canada,Tablet,Debit,0,0,0.1869198304520668,High,0,0,1
2879.3398799594565,Online,19,44111.89808956909,Mexico,Desktop,Credit,0,0,0.9160422372891768,Medium,0,1,0
7953.91008573935,Wire Transfer,22,24857.023187610062,Germany,Desktop,Prepaid,0,0,1.297990565743207,Low,0,0,1
3053.7445995894277,Wire Transfer,34,4231.359776004518,Mexico,Desktop,Credit,1,0,3.942852880440313,High,0,0,1
1772.1059951971708,ATM,37,26780.739093716595,Germany,Mobile,Debit,0,1,2.9745232154984427,Medium,0,0,1
9612.293732600903,POS,74,2413.594347899073,France,Tablet,Debit,0,0,0.250817841799647,Medium,1,0,1
7348.736924098245,POS,74,6733.740899599821,India,Desktop,Debit,0,1,2.57814584868691,Low,0,1,0
9850.04666484734,ATM,60,20151.77444673426,Canada,Desktop,Prepaid,0,0,4.831793536224959,Low,0,0,1
6597.635391199156,Wire Transfer,21,6294.898827086254,Mexico,Mobile,Debit,0,1,3.619057411812488,High,0,0,0
9478.319182712605,Online,44,12492.805508041722,Canada,Tablet,Debit,1,0,3.031106082160812,Medium,1,1,0
5760.178352114419,POS,59,37932.42963712236,India,Mobile,Credit,0,0,1.7569062292428586,High,0,0,0
201.7308454623363,Online,56,43873.95979544163,Canada,Tablet,Credit,1,0,4.27187199073765,Low,0,0,1
2919.379110578439,ATM,37,24438.969411483304,France,Mobile,Debit,0,1,3.10883735978051,Medium,1,0,1
8719.117830256095,POS,27,42378.70148951313,Germany,Mobile,Debit,1,0,1.0427220916065787,Low,0,0,1
6675.451248569869,Wire Transfer,49,48411.75617630853,France,Mobile,Prepaid,0,0,3.9143712551372793,High,0,1,0
1353.0069427871374,ATM,37,6327.817149711912,Canada,Mobile,Debit,1,1,1.845289541925056,Low,0,0,1
6499.832661481674,ATM,69,40304.10826974637,UK,Mobile,Prepaid,0,1,0.1110399662444964,Low,0,0,1
6957.717394831723,Online,71,40419.12156197247,UK,Desktop,Debit,0,0,0.5779415585455482,Low,0,0,1
7065.359849293397,Wire Transfer,28,29955.93424100541,Canada,Desktop,Debit,0,0,0.974638631874652,Low,0,0,1
8737.449102084782,ATM,59,39979.75399710213,Mexico,Tablet,Prepaid,0,0,3.452927500460604,High,0,0,0
3887.775404208685,Online,66,31267.820081682057,Germany,Tablet,Prepaid,0,1,1.2718614547597369,Low,0,0,1
9018.722545176824,ATM,53,26860.277819314997,Canada,Desktop,Credit,0,0,3.108217079374166,Medium,0,0,0
4428.5151164568415,Wire Transfer,65,6209.372157972843,France,Desktop,Prepaid,0,1,1.2377573547391842,Medium,0,0,0
2794.8111254213845,Online,58,46790.04880273104,France,Desktop,Debit,0,0,3.0121881502024603,Medium,0,0,1
545.8115672931001,ATM,70,28664.332880354188,India,Mobile,Prepaid,0,0,2.404914707145005,Low,0,0,0
670.9902364560601,Online,40,26557.338168550614,India,Mobile,Credit,0,0,1.0353681805359227,Low,0,0,0
4482.257519850079,ATM,56,47839.84122543153,Mexico,Tablet,Credit,0,1,1.795268808199028,High,0,0,1
5767.120718066463,ATM,18,29649.42443912549,Canada,Mobile,Debit,1,0,4.685470708985178,Low,1,0,1
3104.780713498901,POS,60,17818.279666051912,France,Tablet,Prepaid,0,0,4.794955408276642,Low,0,0,1
2979.4056990090858,POS,51,41007.68293428239,Canada,Tablet,Debit,0,0,4.325671400593728,High,0,1,1
3774.900134668413,POS,76,15805.079089141216,France,Mobile,Prepaid,0,0,2.572622724936616,Low,0,0,0
